Id,Name,Description,X,Y,Z
4,B25.49,T1,612144.37251879554,9161585.8500011731,43.895
5,B25.49,L,612144.52006578026,9161585.8045760654,43.784
6,B25.49,D1L,612146.15383914171,9161585.3015882913,42.653
7,B25.49,,612147.98610600119,9161584.7374905683,42.571
8,B25.49,D1L,612150.0973996938,9161584.0874892,42.728
9,B25.49,L,612151.66116418759,9161583.60605497,43.753
10,B25.49,T1,612151.75591261964,9161583.5768848881,43.81
11,B25.49,,612152.259,9161583.422,43.802
12,B25.49,,612153.00086102751,9161583.1936041676,43.721
13,B25.49,,612153.4003439548,9161583.0706158541,43.293
14,B25.49,,612156.60487476049,9161582.0840409361,42.938
0,B25.50,R,612152.29669407778,9161635.4197870642,43.177
1,B25.50,J,612153.1327141755,9161635.1561679,43.232
2,B25.50,J,612155.515184272,9161634.4049123079,43.272
3,B25.50,,612157.34348941618,9161633.8283995241,43.939
4,B25.50,T1,612158.57207645162,9161633.4409936629,43.956
5,B25.50,L,612158.91164162476,9161633.3339198176,43.691
6,B25.50,D1L,612160.42303650139,9161632.8573371917,42.674
7,B25.50,,612162.610298518,9161632.16763585,42.576
8,B25.50,D1L,612164.33415389271,9161631.6240588315,42.601
9,B25.50,L,612166.016090336,9161631.0936999582,43.732
10,B25.50,T1,612166.31994698651,9161630.99788595,43.921
11,B25.50,,612166.716,9161630.873,43.886
12,B25.50,,612167.44268041884,9161630.6438585185,43.868
13,B25.50,,612170.06314217683,9161629.8175578844,43.453
0,B25.51,,612166.41223934712,9161681.6007201541,43.324
1,B25.51,J,612167.388305376,9161681.31306487,43.36
2,B25.51,J,612170.4090829842,9161680.4228150155,43.482
3,B25.51,,612171.38658799394,9161680.1347356513,43.895
4,B25.51,T1,612172.37991811731,9161679.8419924863,43.88
5,B25.51,L,612172.55822812067,9161679.7894429527,43.708
6,B25.51,D1L,612174.62666302128,9161679.17985691,42.332
7,B25.51,,612176.9933350418,9161678.4823777527,42.682
8,B25.51,D1L,612179.659514611,9161677.696631074,42.725
9,B25.51,L,612181.14642832032,9161677.2584244646,43.718
10,B25.51,T1,612181.494834804,9161677.1557459943,43.392
11,B25.51,,612181.779,9161677.072,43.194
12,B25.51,,612183.95450281817,9161676.4308600966,43.217
13,B25.51,,612184.99365024152,9161676.124614168,42.908
0,B25.52,R,612181.88224765868,9161730.3222006075,43.185
1,B25.52,J,612183.05688773829,9161729.9992993381,43.209
2,B25.52,J,612185.06911390624,9161729.4461508524,43.29
3,B25.52,,612186.07950565882,9161729.1684004311,43.466
4,B25.52,T1,612187.94013359793,9161728.656925356,43.684
5,B25.52,L,612188.56202036177,9161728.4859725442,43.29
6,B25.52,D1L,612189.81280599069,9161728.1421393361,42.245
7,B25.52,,612191.48403508216,9161727.68272883,42.277
8,B25.52,D1L,612193.29199983913,9161727.18573054,42.295
9,B25.52,L,612194.21204145544,9161726.932816809,43.215
10,B25.52,T1,612194.38756603491,9161726.8845661916,43.224
11,B25.52,,612194.888,9161726.747,43.086
12,B25.52,,612196.5200970018,9161726.2983466629,43.223
13,B25.52,,612197.91302299756,9161725.91543995,42.87
0,B25.53,,612196.7800445254,9161774.3932885565,43.099
1,B25.53,J,612197.42962787184,9161774.2118774764,43.119
2,B25.53,J,612199.32574255287,9161773.6823438667,43.173
3,B25.53,,612199.83928777417,9161773.53892456,43.48
4,B25.53,T1,612201.60817104729,9161773.0449232459,43.494
5,B25.53,L,612201.86015334981,9161772.9745513964,43.218
6,B25.53,D1L,612202.96080300864,9161772.667169679,42.257
7,B25.53,,612204.6745574068,9161772.1885643713,42.168
8,B25.53,D1L,612206.18181032839,9161771.7676293477,42.292
9,B25.53,L,612207.14622326626,9161771.4982948676,43.215
10,B25.53,T1,612207.335189292,9161771.44552176,43.09
11,B25.53,,612207.645,9161771.359,42.933
12,B25.53,R,612210.12655660592,9161770.6659682766,43.141
0,B25.54,,612209.43287383032,9161822.87480187,42.683
1,B25.54,J,612210.648983606,9161822.54238495,43
2,B25.54,J,612212.39181337529,9161822.0659920163,43.03
3,B25.54,,612213.30046626448,9161821.8176167458,43.549
4,B25.54,T1,612214.88979449717,9161821.3831826113,43.541
5,B25.54,L,612215.1849721981,9161821.30249741,43.192
6,B25.54,D1L,612216.23249498941,9161821.0161628146,42.271
7,B25.54,,612217.86754464614,9161820.5692309812,42.144
8,B25.54,D1L,612219.52878196165,9161820.1151408963,42.246
9,B25.54,L,612220.5099035392,9161819.8469567075,43.205
10,B25.54,T1,612220.70710444811,9161819.7930529229,43.23
11,B25.54,,612220.839,9161819.757,43.101
12,B25.54,R,612223.1704517121,9161819.1197104938,43.394
0,B25.55,,612221.93568700552,9161870.0514179654,42.832
1,B25.55,J,612223.14989387209,9161869.7222832777,42.833
2,B25.55,J,612225.486215074,9161869.0889773965,42.901
3,B25.55,,612226.30397978763,9161868.8673061635,43.487
4,B25.55,T1,612227.58871080191,9161868.5190545171,43.433
5,B25.55,L,612228.010992166,9161868.4045868348,43.226
6,B25.55,D1L,612230.63089449331,9161867.6944107059,42.054
7,B25.55,,612230.69342445885,9161867.6774607264,42.056
8,B25.55,D1L,612232.21396514971,9161867.2652882226,42.141
9,B25.55,L,612233.25265631883,9161866.9837305211,43.196
10,B25.55,T1,612233.51524883287,9161866.9125496484,43.105
11,B25.55,,612233.746,9161866.85,42.926
12,B25.55,,612235.52722524584,9161866.3671638127,42.977
13,B25.55,,612236.142852686,9161866.2002858687,42.99
0,B25.56,,612235.56129234075,9161917.2794167567,42.683
1,B25.56,J,612236.05205543363,9161917.1469684746,42.722
2,B25.56,J,612238.43529637565,9161916.5037738774,42.833
3,B25.56,,612239.14053131221,9161916.3134434354,43.433
4,B25.56,T1,612240.42911160726,9161915.9656783938,43.385
5,B25.56,L,612240.79157850239,9161915.8678549882,43.194
6,B25.56,D1L,612241.90909343131,9161915.5662574638,42.187
7,B25.56,,612243.427555327,9161915.1564514432,42.075
8,B25.56,D1L,612245.0659347123,9161914.7142818123,42.22
9,B25.56,L,612245.97945304611,9161914.4677393623,43.198
10,B25.56,T1,612246.18257275282,9161914.4129209444,43.152
11,B25.56,,612246.475,9161914.334,43.023
12,B25.56,,612248.12380975066,9161913.8890153971,43.137
0,B25.57,R,612248.02537882759,9161967.4820643626,42.796
1,B25.57,J,612249.48530705,9161967.08152506,42.999
2,B25.57,J,612252.05748867837,9161966.3758329432,43.046
3,B25.57,,612252.81612154341,9161966.1676978618,43.479
4,B25.57,T1,612254.00963416207,9161965.8402511384,43.43
5,B25.57,L,612254.26227466809,9161965.7709378321,43.209
6,B25.57,D1L,612255.23232677963,9161965.5047987234,42.123
7,B25.57,,612256.9303847847,9161965.03892721,42.095
8,B25.57,D1L,612258.54539696535,9161964.5958397724,42.202
9,B25.57,L,612259.55858262326,9161964.3178667389,43.191
10,B25.57,T1,612259.69028438686,9161964.28173364,43.225
11,B25.57,,612260.021,9161964.191,43.097
12,B25.57,,612262.18164362863,9161963.5982155874,43.096
13,B25.57,R,612265.42903028487,9161962.7072772738,42.512
0,B25.58,,612263.682731836,9162014.36565829,42.366
1,B25.58,,612264.675190244,9162014.0941209067,43.453
2,B25.58,T1,612266.46193197684,9162013.6052669939,43.375
3,B25.58,L,612266.81404366251,9162013.5089289658,43.117
4,B25.58,D1L,612268.11520080292,9162013.1529313717,42.196
5,B25.58,,612269.79535797,9162012.6932390779,42.122
6,B25.58,D1L,612271.60710123437,9162012.1975447275,42.173
7,B25.58,L,612272.694781933,9162011.8999544512,43.177
8,B25.58,T1,612272.80209632427,9162011.8705931511,43.196
9,B25.58,,612273.199,9162011.762,43.033
10,B25.58,,612274.463579526,9162011.4160100687,43.168
11,B25.58,,612276.85723323887,9162010.7611045726,42.804
0,B25.59,,612275.37316857907,9162061.7281745113,42.047
1,B25.59,,612276.88627028163,9162061.31947937,43.384
2,B25.59,T1,612278.94851319038,9162060.76245888,43.531
3,B25.59,L,612279.50153606327,9162060.6130850725,43.071
4,B25.59,D1L,612280.80147062021,9162060.2619672753,42.137
5,B25.59,,612282.38880250556,9162059.83322225,42.138
6,B25.59,D1L,612284.37787892879,9162059.2959643323,42.217
7,B25.59,L,612285.34554060444,9162059.03459484,43.104
8,B25.59,T1,612285.61074844573,9162058.9629610851,43.191
9,B25.59,,612285.929,9162058.877,43.11
10,B25.59,,612287.19781047758,9162058.5342889484,43.145
11,B25.59,,612288.66122995969,9162058.1390131842,41.654
0,B25.60,,612287.75968419632,9162108.9423671849,41.674
1,B25.60,,612289.28316042072,9162108.5302674584,43.126
2,B25.60,T1,612292.23250670382,9162107.7324704379,43.345
3,B25.60,L,612292.446626368,9162107.6745511517,43.049
4,B25.60,D1L,612293.334876668,9162107.434279792,42.124
5,B25.60,,612295.61175668612,9162106.8183846325,42.132
6,B25.60,D1L,612297.23960268567,9162106.3780529238,42.641
7,B25.60,L,612297.99408125074,9162106.1739667654,43.121
8,B25.60,T1,612298.24985252507,9162106.1047807354,43.28
9,B25.60,,612298.652,9162105.996,43.315
10,B25.60,,612299.364186763,9162105.8033537567,43.379
11,B25.60,,612302.12883918476,9162105.0555163529,41.392
0,B25.61,,612300.58061200881,9162156.06813154,41.711
1,B25.61,,612302.49808629625,9162155.5539021716,43.355
2,B25.61,T1,612305.384686063,9162154.779772168,43.337
3,B25.61,L,612305.79252339061,9162154.6703981161,43.056
4,B25.61,D1L,612306.67530696851,9162154.4336527027,42.13
5,B25.61,,612308.36668416276,9162153.9800581839,42.169
6,B25.61,D1L,612309.8245994465,9162153.5890736151,42.172
7,B25.61,L,612310.781235796,9162153.3325223215,43.019
8,B25.61,T1,612311.00310479652,9162153.2730213646,43.15
9,B25.61,,612311.432,9162153.158,43.05
10,B25.61,,612312.56634898158,9162152.8537896313,43.116
11,B25.61,,612315.44792877568,9162152.0810058862,41.227
0,B25.62,,612313.74181404,9162202.9055839647,41.894
1,B25.62,,612315.406500485,9162202.4634343162,43.428
2,B25.62,T1,612318.06249553,9162201.7579877879,43.2
3,B25.62,L,612318.42637142993,9162201.6613403969,42.994
4,B25.62,D1L,612319.36557944189,9162201.4118817113,42.112
5,B25.62,,612320.98338105716,9162200.982184926,42.091
6,B25.62,D1L,612322.53230151208,9162200.570783345,42.054
7,B25.62,L,612323.26840250369,9162200.3752709739,42.949
8,B25.62,T1,612323.57666132471,9162200.2933957782,43.003
9,B25.62,,612323.917,9162200.203,42.849
10,B25.62,,612325.44376674609,9162199.7974825632,43.003
11,B25.62,,612328.07891861419,9162199.0975720938,41.998
0,B25.63,,612327.28833688982,9162249.80056717,42.478
1,B25.63,,612328.3241420585,9162249.5221745744,43.085
2,B25.63,T1,612330.88654750632,9162248.8334787413,43.177
3,B25.63,L,612331.06204917515,9162248.7863092851,43.051
4,B25.63,D1L,612331.87034302263,9162248.56906474,42.088
5,B25.63,,612333.6529439016,9162248.08995641,42.036
6,B25.63,D1L,612335.04491044383,9162247.7158385813,42.054
7,B25.63,L,612335.93606476486,9162247.4763236884,42.902
8,B25.63,T1,612336.16765120719,9162247.41408037,43.031
9,B25.63,,612336.447,9162247.339,42.896
10,B25.63,,612338.13904797693,9162246.8842295054,42.871
11,B25.63,,612340.46974872332,9162246.2578087747,42.579
0,B25.64,,612338.76892751467,9162297.3647487685,41.701
1,B25.64,,612340.93009098817,9162296.7857377026,43.284
2,B25.64,T1,612343.29680388141,9162296.1516565848,43.251
3,B25.64,L,612343.66932309128,9162296.0518525913,43.068
4,B25.64,D1L,612344.71300233551,9162295.77223384,41.994
5,B25.64,,612346.20131712826,9162295.373489948,41.998
6,B25.64,D1L,612347.58562908426,9162295.0026101191,42.09
7,B25.64,L,612348.66124316282,9162294.7144355029,43.017
8,B25.64,T1,612348.77336896048,9162294.6843951661,43.017
9,B25.64,,612349.275,9162294.55,42.783
10,B25.64,J,612350.89129429217,9162294.1169683058,43.007
11,B25.64,,612351.93164859817,9162293.83824036,42.971
0,B25.65,,612351.96600440727,9162344.0528505333,42.025
1,B25.65,,612353.3252186327,9162343.6917402875,43.298
2,B25.65,T1,612356.07270220644,9162342.9618005566,43.315
3,B25.65,L,612356.36579743144,9162342.8839322664,43.065
4,B25.65,D1L,612357.31498652091,9162342.6317557525,41.783
5,B25.65,,612358.865588428,9162342.2197984438,41.868
6,B25.65,D1L,612360.05398139555,9162341.9040712621,41.924
7,B25.65,L,612361.17955163273,9162341.6050345562,42.934
8,B25.65,T1,612361.669,9162341.475,42.669
9,B25.65,J,612363.40137024072,9162341.0147512536,42.893
10,B25.65,,612364.11406602222,9162340.8254052754,42.771
11,B25.65,,612365.50680461025,9162340.4553884212,42.21
0,B25.66,,612370.20975050249,9162389.48033578,41.27854289
1,B25.66,,612371.86626971932,9162389.0399203934,42.75448236
2,B25.66,,612374.213,9162388.416,42.71897767
3,B25.66,T1,612374.75057269016,9162388.2730766442,42.81355579
4,B25.66,L,612375.09103607817,9162388.1825583372,42.57205506
5,B25.66,D1L,612376.20301182219,9162387.8869196139,41.41784587
6,B25.66,,612377.60867472854,9162387.5131988823,41.41415757
7,B25.66,D1L,612378.91153275117,9162387.1668106765,41.38448295
8,B25.66,L,612380.07601066551,9162386.857213309,42.57750421
9,B25.66,T1,612380.38888808945,9162386.7740292251,42.42549634
10,B25.66,J,612381.85013033589,9162386.38553173,42.40175449
11,B25.66,,612382.38159925293,9162386.2442311719,41.90708806
0,B25.67,,612377.40880711668,9162437.9647436235,42.337
1,B25.67,,612378.69747476978,9162437.618244715,43.385
2,B25.67,T1,612381.20140347164,9162436.9449845757,43.458
3,B25.67,L,612381.71935338865,9162436.80571742,42.994
4,B25.67,D1L,612382.57112090883,9162436.57669288,41.94
5,B25.67,,612383.97529449861,9162436.1991365589,41.871
6,B25.67,D1L,612385.25696968532,9162435.8545177951,41.873
7,B25.67,L,612386.31007846107,9162435.5713563152,42.979
8,B25.67,T1,612386.661,9162435.477,42.81
9,B25.67,J,612386.96551521961,9162435.3951214869,42.939
10,B25.67,J,612388.696395254,9162434.9297198448,42.939
11,B25.67,R,612389.56899807649,9162434.6950930767,42.941
0,B25.68,,612390.4732065585,9162484.7698311135,42.776
1,B25.68,,612391.25834186352,9162484.5556496028,43.398
2,B25.68,T1,612394.04580257519,9162483.7952423971,43.325
3,B25.68,L,612394.30976498814,9162483.7232345939,42.977
4,B25.68,D1L,612395.388554228,9162483.4289455637,41.837
5,B25.68,,612396.7573439402,9162483.05554566,41.814
6,B25.68,D1L,612398.06649213575,9162482.6984157041,41.861
7,B25.68,L,612399.11772296834,9162482.4116444867,42.949
8,B25.68,T1,612399.461,9162482.318,42.774
9,B25.68,J,612399.71038196667,9162482.24996968,42.894
10,B25.68,J,612401.50523831532,9162481.760340644,42.909
11,B25.68,,612402.00840094348,9162481.623080058,42.89
0,B25.69,,612410.97013845074,9162537.65727271,42.679
1,B25.69,,612411.82193635439,9162537.49041509,43.059
2,B25.69,,612414.351,9162536.995,43.041
3,B25.69,T1,612414.88874180312,9162536.8896624353,43.094
4,B25.69,L,612415.15992454428,9162536.8365407884,42.924
5,B25.69,D1L,612416.20152139349,9162536.6325036939,41.797
6,B25.69,,612417.18368684466,9162536.4401085414,41.792
7,B25.69,D1L,612418.670128368,9162536.1489313841,41.771
8,B25.69,L,612419.88577980944,9162535.9107989538,43.003
9,B25.69,T1,612420.792024166,9162535.7332758885,43.003
10,B25.69,J,612422.22285642731,9162535.4529919587,42.992
11,B25.69,R,612422.6434950243,9162535.3705935925,42.993
0,B25.70,,612415.6156020927,9162581.6295363922,41.792
1,B25.70,,612417.29869157553,9162581.3053089883,43.267
2,B25.70,,612419.683,9162580.846,43.232
3,B25.70,T1,612420.22929356259,9162580.7407629676,43.327
4,B25.70,L,612420.57524905761,9162580.6741187088,43.085
5,B25.70,D1L,612421.70508909586,9162580.4564683083,41.931
6,B25.70,,612423.13325316028,9162580.18134929,41.927
7,B25.70,D1L,612424.45705046086,9162579.9263353031,41.897
8,B25.70,L,612425.64019429206,9162579.6984165534,43.091
9,B25.70,T1,612425.9581663775,9162579.6371629685,42.938
10,B25.70,J,612427.44292190275,9162579.3511422724,42.915
11,B25.70,,612427.98285230272,9162579.2471310273,42.42
0,B25.71,,612428.46065608063,9162629.0571423415,41.422
1,B25.71,,612430.46964854538,9162628.5173225235,43.206
2,B25.71,,612432.22,9162628.047,43.112
3,B25.71,T1,612432.76458232023,9162627.90066977,43.222
4,B25.71,L,612433.20244945574,9162627.7830140982,42.972
5,B25.71,D1L,612434.17862431507,9162627.5207141917,41.848
6,B25.71,,612435.65344798227,9162627.1244264711,41.798
7,B25.71,D1L,612437.09091425652,9162626.7381767482,42.003
8,B25.71,L,612438.161244893,9162626.4505770188,42.956
9,B25.71,T1,612438.35039715539,9162626.3997514732,42.85
10,B25.71,J,612439.9332052418,9162625.9744481482,42.792
11,B25.71,,612440.634345183,9162625.78605061,42.231
0,B25.72,,612441.79206022783,9162676.0500161331,42.021
1,B25.72,,612443.14074960677,9162675.6881591957,43.175
2,B25.72,,612445.031,9162675.181,43.125
3,B25.72,T1,612445.444897513,9162675.0699501988,43.174
4,B25.72,L,612445.73806791753,9162674.9912918024,42.998
5,B25.72,D1L,612446.77541962289,9162674.7129675876,41.958
6,B25.72,,612448.25389498752,9162674.3162887245,41.862
7,B25.72,D1L,612449.75290108507,9162673.91410141,41.961
8,B25.72,L,612450.70693513972,9162673.6581315435,42.88
9,B25.72,T1,612450.99719248828,9162673.5802547261,42.88
10,B25.72,J,612452.42924807279,9162673.1960304137,42.851
11,B25.72,,612452.94693084981,9162673.0571347512,42.58
0,B25.73,,612454.169879162,9162723.6372963767,42.389
1,B25.73,,612456.0012803456,9162723.25842421,43.277
2,B25.73,,612457.671,9162722.913,43.158
3,B25.73,T1,612458.271557366,9162722.7887593526,43.237
4,B25.73,L,612458.5758892278,9162722.7258005235,42.96
5,B25.73,D1L,612459.47203605215,9162722.5404096376,42.007
6,B25.73,,612461.18964339246,9162722.1850786358,41.962
7,B25.73,D1L,612462.65275078069,9162721.882397458,42.001
8,B25.73,L,612463.76398400508,9162721.65251045,42.939
9,B25.73,T1,612464.01613659342,9162721.60034624,42.939
10,B25.73,J,612466.25149527763,9162721.137905132,42.912
11,B25.73,,612466.58354669472,9162721.0692118052,42.864
0,B25.74,,612459.89352987183,9162771.7506399024,41.941
1,B25.74,,612462.9207743482,9162771.43283001,43.258
2,B25.74,,612464.929,9162771.222,43.257
3,B25.74,T1,612465.3681460761,9162771.1758970264,43.318
4,B25.74,L,612465.68102309632,9162771.1430501882,43.036
5,B25.74,D1L,612466.68652876618,9162771.0374889579,42.036
6,B25.74,,612468.06983029982,9162770.8922654986,41.882
7,B25.74,D1L,612469.49501213036,9162770.74264531,41.907
8,B25.74,L,612470.60304349812,9162770.6263206024,42.947
9,B25.74,T1,612470.86214399862,9162770.599119395,42.928
10,B25.74,J,612473.06800046808,9162770.367541464,42.922
11,B25.74,,612473.88019397063,9162770.28227477,42.657
0,B25.75,,612464.42604199634,9162820.962077124,42.679
1,B25.75,J,612465.61182847957,9162820.8274482042,42.863
2,B25.75,J,612467.40906918782,9162820.6233974937,42.856
3,B25.75,,612467.897,9162820.568,42.739
4,B25.75,,612468.38798929087,9162820.51225526,42.911
5,B25.75,T1,612469.28772368236,9162820.4101034217,43.084
6,B25.75,L,612469.5398566334,9162820.381477369,42.948
7,B25.75,D1L,612470.43954285432,9162820.279331,42.035
8,B25.75,,612471.9980606992,9162820.10238382,41.905
9,B25.75,D1L,612473.15261593426,9162819.9713007566,41.859
10,B25.75,L,612474.34677995369,9162819.8357206881,43.036
11,B25.75,T1,612474.67532401381,9162819.7984192576,43.063
12,B25.75,J,612476.56533772673,9162819.5838355124,43.106
13,B25.75,,612477.41200165462,9162819.4877090584,42.951
0,B25.76,,612470.9708225861,9162868.81603838,42.529
1,B25.76,J,612471.97379593062,9162868.5930633619,42.554
2,B25.76,J,612474.59795249719,9162868.0096766185,42.612
3,B25.76,,612475.44951685658,9162867.8203619383,43.156
4,B25.76,,612475.802,9162867.742,43.072
5,B25.76,T1,612476.39634504251,9162867.6098687761,43.072
6,B25.76,L,612476.66556636069,9162867.5500171073,42.896
7,B25.76,D1L,612477.88933079841,9162867.27795714,41.835
8,B25.76,,612479.30038202961,9162866.9642606955,41.889
9,B25.76,D1L,612480.68395415659,9162866.6566732414,41.968
10,B25.76,L,612481.71074164286,9162866.4284040071,42.953
11,B25.76,T1,612482.13032800949,9162866.3351240829,42.935
12,B25.76,J,612484.08946114057,9162865.89958136,42.91
13,B25.76,,612484.748526664,9162865.7530618664,42.467
0,B25.77,R,612481.11712542421,9162916.4289704543,42.482
1,B25.77,J,612482.77595829044,9162915.9402308762,42.529
2,B25.77,J,612485.87697908119,9162915.0265815128,42.571
3,B25.77,,612488.18238937063,9162914.3473417442,42.718
4,B25.77,,612488.73,9162914.186,42.716
5,B25.77,T1,612489.85125641548,9162913.8556458112,42.618
6,B25.77,L,612490.23691719037,9162913.7420191225,42.366
7,B25.77,D1L,612491.99998455,9162913.2225690838,40.898
8,B25.77,,612493.28469576116,9162912.8440564387,40.884
9,B25.77,D1L,612494.6999626063,9162912.4270783737,40.929
10,B25.77,L,612496.377476244,9162911.9328349065,42.405
11,B25.77,T1,612497.55148981849,9162911.5869369488,42.387
12,B25.77,D,612498.68339030433,9162911.2534467112,41.186
13,B25.77,,612499.184261805,9162911.10587565,41.173
14,B25.77,D,612499.47380632721,9162911.0205675587,41.189
15,B25.77,,612500.54183721147,9162910.7058951315,42.405
16,B25.77,,612500.866913872,9162910.610118255,42.408
17,B25.77,D,612502.2130903228,9162910.2134961952,41.103
18,B25.77,,612502.46722592961,9162910.1386205815,41.116
19,B25.77,D,612502.76814723015,9162910.0499605648,41.098
20,B25.77,,612503.98890125891,9162909.6902915332,42.41
21,B25.77,,612504.2551317832,9162909.6118524112,42.578
22,B25.77,,612505.32850991026,9162909.2956045344,42.574
23,B25.77,,612505.89356973488,9162909.129121758,41.909
0,B25.78,R,612495.60335108347,9162963.4702925533,42.458
1,B25.78,J,612497.53296587942,9162962.8783106636,42.526
2,B25.78,J,612500.65322900016,9162961.9210526347,42.494
3,B25.78,,612502.54852615378,9162961.33959897,42.865
4,B25.78,,612503.323,9162961.102,42.889
5,B25.78,T1,612505.02751795948,9162960.57907503,42.364
6,B25.78,L,612505.534625217,9162960.42350081,42.126
7,B25.78,D1L,612506.21574829193,9162960.2145406976,41.464
8,B25.78,,612507.85641372972,9162959.7112048883,41.463
9,B25.78,D1L,612509.07818789093,9162959.3363797273,41.466
10,B25.78,L,612509.81080363924,9162959.1116223019,42.162
11,B25.78,T1,612510.0741642873,9162959.03082652,42.345
12,B25.78,,612512.49074568332,9162958.2894493174,42.394
13,B25.78,,612512.90180259547,9162958.1633421537,42.392
14,B25.78,D,612513.08758787881,9162958.1063455325,41.858
15,B25.78,D,612513.6880761052,9162957.9221231919,41.856
16,B25.78,,612513.86720573693,9162957.8671684433,42.376
17,B25.78,,612515.24153088208,9162957.4455425311,42.277
18,B25.78,D,612515.64124530589,9162957.3229151033,41.882
19,B25.78,D,612516.53277942538,9162957.0494034924,41.748
20,B25.78,,612517.05762965477,9162956.88838595,42.443
21,B25.78,,612517.211180321,9162956.84127851,42.474
22,B25.78,,612518.82561530184,9162956.34598988,42.298
23,B25.78,,612519.33450713754,9162956.1898681745,41.942
0,B25.79,,612509.83526934439,9163009.7052737456,42.561
1,B25.79,J,612511.24320554023,9163009.2722123731,42.481
2,B25.79,J,612514.442595421,9163008.2881250419,42.46
3,B25.79,,612516.87105033977,9163007.541166462,42.734
4,B25.79,,612517.33,9163007.4,42.636
5,B25.79,T1,612519.21798298473,9163006.8192829862,42.274
6,B25.79,L,612519.55340121035,9163006.716113057,42.088
7,B25.79,D1L,612520.22452635563,9163006.5096844,41.5
8,B25.79,,612521.84558115969,9163006.0110707413,41.382
9,B25.79,D1L,612523.19220478227,9163005.5968682542,41.418
10,B25.79,L,612523.90154514962,9163005.3786851335,42.106
11,B25.79,T1,612524.239117302,9163005.2748526856,42.261
12,B25.79,,612526.37029839377,9163004.6193313543,42.555
13,B25.79,,612526.85550373455,9163004.4700890165,42.412
14,B25.79,D,612526.9402638782,9163004.4440179877,41.873
15,B25.79,D,612527.65242117783,9163004.2249684185,42.023
16,B25.79,,612527.8266436141,9163004.1713800468,42.403
17,B25.79,,612528.63572120748,9163003.9225191567,42.27
18,B25.79,D,612529.29449219955,9163003.719890466,41.779
19,B25.79,D,612529.99679402378,9163003.5038723014,41.656
20,B25.79,,612530.65526022785,9163003.3013373576,42.234
21,B25.79,,612531.29455223423,9163003.1047001276,42.327
22,B25.79,,612531.46622590441,9163003.05189572,41.951
0,B25.80,R,612524.46783555136,9163059.1273999382,42.567
1,B25.80,J,612526.468666518,9163058.5079004485,42.54
2,B25.80,J,612529.37356552831,9163057.6084824149,42.514
3,B25.80,,612532.00035477837,9163056.79517303,42.897
4,B25.80,,612532.705,9163056.577,42.786
5,B25.80,T1,612534.03350653825,9163056.16566634,42.38
6,B25.80,L,612534.35123303812,9163056.0672915112,42.012
7,B25.80,D1L,612535.080417889,9163055.8415204939,41.403
8,B25.80,,612536.7986338617,9163055.30952457,41.342
9,B25.80,D1L,612537.96593826264,9163054.9481024947,41.319
10,B25.80,L,612538.775839048,9163054.69734012,42.005
11,B25.80,T1,612539.16947314073,9163054.5754626971,42.316
12,B25.80,,612541.43850267911,9163053.87292327,42.421
13,B25.80,,612541.89135941211,9163053.73270927,42.34
14,B25.80,,612542.03406658419,9163053.6885241177,41.877
15,B25.80,,612542.63842760515,9163053.5014011916,41.79
16,B25.80,,612542.8256068523,9163053.4434465468,42.253
17,B25.80,,612543.33476525277,9163053.285800362,42.091
18,B25.80,,612543.55397552077,9163053.2179282364,41.884
0,B25.81,,612539.32107412163,9163106.8944242559,42.483
1,B25.81,J,612540.67894912616,9163106.4821519833,42.441
2,B25.81,J,612543.99800359749,9163105.47443469,42.428
3,B25.81,,612546.79106634867,9163104.6264167782,42.677
4,B25.81,,612547.382,9163104.447,42.7
5,B25.81,T1,612548.58264516445,9163104.0824651886,42.28
6,B25.81,L,612548.92122091749,9163103.97966825,42.039
7,B25.81,D1L,612549.45071579167,9163103.818905253,41.43
8,B25.81,,612551.32072787941,9163103.2511400841,41.45
9,B25.81,D1L,612552.658993327,9163102.8448215835,41.403
10,B25.81,L,612553.3768059779,9163102.62688234,42.043
11,B25.81,T1,612553.71540907538,9163102.5240770988,42.276
12,B25.81,,612556.09720825322,9163101.8009252958,42.465
13,B25.81,,612556.52060390846,9163101.6723756958,42.318
14,B25.81,,612556.63653389772,9163101.6371775232,41.877
15,B25.81,,612557.18462334084,9163101.4707689211,41.799
16,B25.81,,612557.281273604,9163101.4414243773,42.296
17,B25.81,,612558.03995509178,9163101.21107671,42.196
18,B25.81,,612558.27451912023,9163101.13985937,42.047
0,B25.82,,612552.94461406278,9163152.2095936146,42.743
1,B25.82,J,612554.30329464364,9163151.8005277682,42.701
2,B25.82,J,612557.62459699193,9163150.800564,42.688
3,B25.82,,612560.41958673683,9163149.9590602219,42.937
4,B25.82,,612561.011,9163149.781,42.96
5,B25.82,T1,612562.21271648433,9163149.4191922452,42.54
6,B25.82,L,612562.55151233636,9163149.3171890117,42.299
7,B25.82,D1L,612563.08130060846,9163149.1576825846,41.69
8,B25.82,,612564.95260527357,9163148.594278032,41.71
9,B25.82,D1L,612566.29161450092,9163148.1911347546,41.663
10,B25.82,L,612567.01019852771,9163147.9747864921,42.303
11,B25.82,T1,612567.34906348283,9163147.8727624547,42.536
12,B25.82,,612569.73237699189,9163147.1552044284,42.725
13,B25.82,,612570.15625771531,9163147.0275841989,42.578
14,B25.82,,612570.27209837118,9163146.992707381,42.137
15,B25.82,,612570.82062231516,9163146.8275600951,42.059
